sequence	cell_diameter	cell_length	doubling_h	growth_tmp	optimum_tmp	optimum_ph	genome_size	gc_content	coding_genes	rRNA16S_genes	tRNA_genes	gram_stain	sporulation	motility	range_salinity	facultative_respiration	anaerobic_respiration	aerobic_respiration	mesophilic_range_tmp	thermophilic_range_tmp	psychrophilic_range_tmp	bacillus_cell_shape	coccus_cell_shape	filament_cell_shape	coccobacillus_cell_shape	vibrio_cell_shape	spiral_cell_shape	cell_diameter_nsti	cell_length_nsti	doubling_h_nsti	growth_tmp_nsti	optimum_tmp_nsti	optimum_ph_nsti	genome_size_nsti	gc_content_nsti	coding_genes_nsti	rRNA16S_genes_nsti	tRNA_genes_nsti	gram_stain_nsti	sporulation_nsti	motility_nsti	range_salinity_nsti	facultative_respiration_nsti	anaerobic_respiration_nsti	aerobic_respiration_nsti	mesophilic_range_tmp_nsti	thermophilic_range_tmp_nsti	psychrophilic_range_tmp_nsti	bacillus_cell_shape_nsti	coccus_cell_shape_nsti	filament_cell_shape_nsti	coccobacillus_cell_shape_nsti	vibrio_cell_shape_nsti	spiral_cell_shape_nsti
d94878c025816c17cc1ea827b298260c	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.406235	0.406235	0.345134	0.345134	0.406235	0.406235	0.330933	0.952452	0.952452	0.952452	0.952452	0.330933	0.330933	0.406235	1.410252	0.345134	0.345134	0.345134	0.996552	0.996552	0.996552	0.867552	0.867552	0.867552	0.867552	0.867552	0.867552
a42bfc1c21ab7b8ffd48456f96559799	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.416882	0.416882	0.355781	0.355781	0.416882	0.416882	0.34158	0.965351	0.965351	0.965351	0.965351	0.34158	0.34158	0.416882	1.423151	0.355781	0.355781	0.355781	1.009451	1.009451	1.009451	0.880451	0.880451	0.880451	0.880451	0.880451	0.880451
0fb45fcdc23561fd394399fe405a189e	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.416882	0.416882	0.355781	0.355781	0.416882	0.416882	0.34158	0.965351	0.965351	0.965351	0.965351	0.34158	0.34158	0.416882	1.423151	0.355781	0.355781	0.355781	1.009451	1.009451	1.009451	0.880451	0.880451	0.880451	0.880451	0.880451	0.880451
cfb56b503213e5689133f7f437837f7d	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.416898	0.416898	0.355797	0.355797	0.416898	0.416898	0.341596	0.965465	0.965465	0.965465	0.965465	0.341596	0.341596	0.416898	1.423265	0.355797	0.355797	0.355797	1.009565	1.009565	1.009565	0.880565	0.880565	0.880565	0.880565	0.880565	0.880565
9312dc7b2cfb794d3f0b62d8975a2cd9	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.417029	0.417029	0.355928	0.355928	0.417029	0.417029	0.341727	0.965902	0.965902	0.965902	0.965902	0.341727	0.341727	0.417029	1.423702	0.355928	0.355928	0.355928	1.010002	1.010002	1.010002	0.881002	0.881002	0.881002	0.881002	0.881002	0.881002
a0100c15287fa30f38e8ac87cf7dbbc3	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.411743	0.411743	0.350642	0.350642	0.411743	0.411743	0.336441	0.960898	0.960898	0.960898	0.960898	0.336441	0.336441	0.411743	1.418698	0.350642	0.350642	0.350642	1.004998	1.004998	1.004998	0.875998	0.875998	0.875998	0.875998	0.875998	0.875998
12a18999b9aa92679cb66cd476a378cd	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.411743	0.411743	0.350642	0.350642	0.411743	0.411743	0.336441	0.960898	0.960898	0.960898	0.960898	0.336441	0.336441	0.411743	1.418698	0.350642	0.350642	0.350642	1.004998	1.004998	1.004998	0.875998	0.875998	0.875998	0.875998	0.875998	0.875998
c3160c15c8ec1b1bea1320653ed07e01	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.422411	0.422411	0.36131	0.36131	0.422411	0.422411	0.347109	0.97368	0.97368	0.97368	0.97368	0.347109	0.347109	0.422411	1.43148	0.36131	0.36131	0.36131	1.01778	1.01778	1.01778	0.88878	0.88878	0.88878	0.88878	0.88878	0.88878
eca35fa494be4f83d8344eb05096e839	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.422427	0.422427	0.361326	0.361326	0.422427	0.422427	0.347125	0.973784	0.973784	0.973784	0.973784	0.347125	0.347125	0.422427	1.431584	0.361326	0.361326	0.361326	1.017884	1.017884	1.017884	0.888884	0.888884	0.888884	0.888884	0.888884	0.888884
00ae9f420afc93ec611e16ac2f3c5efd	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.422505	0.422505	0.361404	0.361404	0.422505	0.422505	0.347203	0.97396	0.97396	0.97396	0.97396	0.347203	0.347203	0.422505	1.43176	0.361404	0.361404	0.361404	1.01806	1.01806	1.01806	0.88906	0.88906	0.88906	0.88906	0.88906	0.88906
eb0150064b7d15a7a014a0b2fa66dec6	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.417172	0.417172	0.356071	0.356071	0.417172	0.417172	0.34187	0.968745	0.968745	0.968745	0.968745	0.34187	0.34187	0.417172	1.426545	0.356071	0.356071	0.356071	1.012845	1.012845	1.012845	0.883845	0.883845	0.883845	0.883845	0.883845	0.883845
50a2c526c440a6595efb280cedc1fd20	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.417228	0.417228	0.356127	0.356127	0.417228	0.417228	0.341926	0.968981	0.968981	0.968981	0.968981	0.341926	0.341926	0.417228	1.426781	0.356127	0.356127	0.356127	1.013081	1.013081	1.013081	0.884081	0.884081	0.884081	0.884081	0.884081	0.884081
40dac8ca63020f4406ccd1b471d2ea56	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.422763	0.422763	0.361662	0.361662	0.422763	0.422763	0.347461	0.976876	0.976876	0.976876	0.976876	0.347461	0.347461	0.422763	1.434676	0.361662	0.361662	0.361662	1.020976	1.020976	1.020976	0.891976	0.891976	0.891976	0.891976	0.891976	0.891976
5ff0c6806b095d31256fee6f8006f3ed	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.422778	0.422778	0.361677	0.361677	0.422778	0.422778	0.347476	0.976971	0.976971	0.976971	0.976971	0.347476	0.347476	0.422778	1.434771	0.361677	0.361677	0.361677	1.021071	1.021071	1.021071	0.892071	0.892071	0.892071	0.892071	0.892071	0.892071
7c5f804429a012ac8d8b1a1071a55998	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.377972	0.377972	0.316871	0.316871	0.377972	0.377972	0.30267	0.936047	0.936047	0.936047	0.936047	0.30267	0.30267	0.377972	1.393847	0.316871	0.316871	0.316871	0.980147	0.980147	0.980147	0.851147	0.851147	0.851147	0.851147	0.851147	0.851147
48edf3341d074ec8b1b29f2c647b8524	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.387636	0.387636	0.326535	0.326535	0.387636	0.387636	0.312334	0.946959	0.946959	0.946959	0.946959	0.312334	0.312334	0.387636	1.404759	0.326535	0.326535	0.326535	0.991059	0.991059	0.991059	0.862059	0.862059	0.862059	0.862059	0.862059	0.862059
006783e20f41d4675eb81ab7d168182b	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.387636	0.387636	0.326535	0.326535	0.387636	0.387636	0.312334	0.946959	0.946959	0.946959	0.946959	0.312334	0.312334	0.387636	1.404759	0.326535	0.326535	0.326535	0.991059	0.991059	0.991059	0.862059	0.862059	0.862059	0.862059	0.862059	0.862059
55fabdf0396754122ab1144114c81e11	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.387653	0.387653	0.326552	0.326552	0.387653	0.387653	0.312351	0.947046	0.947046	0.947046	0.947046	0.312351	0.312351	0.387653	1.404846	0.326552	0.326552	0.326552	0.991146	0.991146	0.991146	0.862146	0.862146	0.862146	0.862146	0.862146	0.862146
0293562cd3eb035a80735a55956d8e46	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.387715	0.387715	0.326614	0.326614	0.387715	0.387715	0.312413	0.947188	0.947188	0.947188	0.947188	0.312413	0.312413	0.387715	1.404988	0.326614	0.326614	0.326614	0.991288	0.991288	0.991288	0.862288	0.862288	0.862288	0.862288	0.862288	0.862288
56260ea15d0b48b8ce0a3e7e5e78a54e	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.382963	0.382963	0.321862	0.321862	0.382963	0.382963	0.307661	0.942886	0.942886	0.942886	0.942886	0.307661	0.307661	0.382963	1.400686	0.321862	0.321862	0.321862	0.986986	0.986986	0.986986	0.857986	0.857986	0.857986	0.857986	0.857986	0.857986
f58be35c899da86463166999043b140e	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.392666	0.392666	0.331565	0.331565	0.392666	0.392666	0.317364	0.953599	0.953599	0.953599	0.953599	0.317364	0.317364	0.392666	1.411399	0.331565	0.331565	0.331565	0.997699	0.997699	0.997699	0.868699	0.868699	0.868699	0.868699	0.868699	0.868699
4cfb5ef4aa02264dd13135e99aa8835e	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.392666	0.392666	0.331565	0.331565	0.392666	0.392666	0.317364	0.953599	0.953599	0.953599	0.953599	0.317364	0.317364	0.392666	1.411399	0.331565	0.331565	0.331565	0.997699	0.997699	0.997699	0.868699	0.868699	0.868699	0.868699	0.868699	0.868699
a452807f2ff24b110e74e8496d1bb74f	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.392741	0.392741	0.33164	0.33164	0.392741	0.392741	0.317439	0.9538	0.9538	0.9538	0.9538	0.317439	0.317439	0.392741	1.4116	0.33164	0.33164	0.33164	0.9979	0.9979	0.9979	0.8689	0.8689	0.8689	0.8689	0.8689	0.8689
028494fc73ade4ca795a726a487331a9	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.388004	0.388004	0.326903	0.326903	0.388004	0.388004	0.312702	0.949495	0.949495	0.949495	0.949495	0.312702	0.312702	0.388004	1.407295	0.326903	0.326903	0.326903	0.993595	0.993595	0.993595	0.864595	0.864595	0.864595	0.864595	0.864595	0.864595
5d2caa07ac6ad39b3cacc70df2a941eb	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.388102	0.388102	0.327001	0.327001	0.388102	0.388102	0.3128	0.949773	0.949773	0.949773	0.949773	0.3128	0.3128	0.388102	1.407573	0.327001	0.327001	0.327001	0.993873	0.993873	0.993873	0.864873	0.864873	0.864873	0.864873	0.864873	0.864873
b43583a1760fe5ef5751640d7d994da2	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.388107	0.388107	0.327006	0.327006	0.388107	0.388107	0.312805	0.949786	0.949786	0.949786	0.949786	0.312805	0.312805	0.388107	1.407586	0.327006	0.327006	0.327006	0.993886	0.993886	0.993886	0.864886	0.864886	0.864886	0.864886	0.864886	0.864886
167a66a7730dee6bbe61b07e8da5e579	-0.3169	0.1439	1.002	31.57	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.393074	0.393074	0.331973	0.331973	0.393074	0.393074	0.317772	0.956115	0.956115	0.956115	0.956115	0.317772	0.317772	0.393074	1.413915	0.331973	0.331973	0.331973	1.000215	1.000215	1.000215	0.871215	0.871215	0.871215	0.871215	0.871215	0.871215
e126bade025fcb2f9635a680de93ffcc	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.303003	0.303003	0.341534	0.303003	0.303003	0.303003	0.227701	0.996736	0.996736	0.996736	0.996736	0.227701	0.227701	0.303003	1.454536	0.303003	0.303003	0.303003	1.040836	1.040836	1.040836	0.911836	0.911836	0.911836	0.911836	0.911836	0.911836
6d08129d3632afd9d4594c5f6b3935ba	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.307483	0.307483	0.346542	0.307483	0.307483	0.307483	0.232181	1.001744	1.001744	1.001744	1.001744	0.232181	0.232181	0.307483	1.459544	0.307483	0.307483	0.307483	1.045844	1.045844	1.045844	0.916844	0.916844	0.916844	0.916844	0.916844	0.916844
dfdd14b1967a14a940573c80fbfe4259	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.303845	0.303845	0.345556	0.303845	0.303845	0.303845	0.228543	1.000758	1.000758	1.000758	1.000758	0.228543	0.228543	0.303845	1.458558	0.303845	0.303845	0.303845	1.044858	1.044858	1.044858	0.915858	0.915858	0.915858	0.915858	0.915858	0.915858
f57f32c6b502ac7eadb93410d86b5e81	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.302861	0.302861	0.344622	0.302861	0.302861	0.302861	0.227559	0.999824	0.999824	0.999824	0.999824	0.227559	0.227559	0.302861	1.457624	0.302861	0.302861	0.302861	1.043924	1.043924	1.043924	0.914924	0.914924	0.914924	0.914924	0.914924	0.914924
cdd8fdc6e556a46e79156d36e6cabfa7	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.307406	0.307406	0.349435	0.307406	0.307406	0.307406	0.232104	1.004637	1.004637	1.004637	1.004637	0.232104	0.232104	0.307406	1.462437	0.307406	0.307406	0.307406	1.048737	1.048737	1.048737	0.919737	0.919737	0.919737	0.919737	0.919737	0.919737
a1f0fc480c2eb07f68a840b3a8ae8c8d	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.307415	0.307415	0.349448	0.307415	0.307415	0.307415	0.232113	1.00465	1.00465	1.00465	1.00465	0.232113	0.232113	0.307415	1.46245	0.307415	0.307415	0.307415	1.04875	1.04875	1.04875	0.91975	0.91975	0.91975	0.91975	0.91975	0.91975
8ed75c871b821ef64ef9ebe1c1e17154	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.307491	0.307491	0.349564	0.307491	0.307491	0.307491	0.232189	1.004766	1.004766	1.004766	1.004766	0.232189	0.232189	0.307491	1.462566	0.307491	0.307491	0.307491	1.048866	1.048866	1.048866	0.919866	0.919866	0.919866	0.919866	0.919866	0.919866
5a0dcc0ea8e390200d168d74cb36ba4f	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.307528	0.307528	0.349605	0.307528	0.307528	0.307528	0.232226	1.004807	1.004807	1.004807	1.004807	0.232226	0.232226	0.307528	1.462607	0.307528	0.307528	0.307528	1.048907	1.048907	1.048907	0.919907	0.919907	0.919907	0.919907	0.919907	0.919907
c90c247186392eb315dfc613474da9cd	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.326552	0.326552	0.377351	0.326552	0.326552	0.326552	0.25125	1.032553	1.032553	1.032553	1.032553	0.25125	0.25125	0.326552	1.490353	0.326552	0.326552	0.326552	1.076653	1.076653	1.076653	0.947653	0.947653	0.947653	0.947653	0.947653	0.947653
8bc4f72d6440e6b2203060c8d4b73e55	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.32642	0.32642	0.377219	0.32642	0.32642	0.32642	0.251118	1.032421	1.032421	1.032421	1.032421	0.251118	0.251118	0.32642	1.490221	0.32642	0.32642	0.32642	1.076521	1.076521	1.076521	0.947521	0.947521	0.947521	0.947521	0.947521	0.947521
8d3c349a020872818525bfc38f7006b3	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.317494	0.317494	0.368293	0.317494	0.317494	0.317494	0.242192	1.023495	1.023495	1.023495	1.023495	0.242192	0.242192	0.317494	1.481295	0.317494	0.317494	0.317494	1.067595	1.067595	1.067595	0.938595	0.938595	0.938595	0.938595	0.938595	0.938595
9c9584ffbba686ee4c727ba623db9851	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.326473	0.326473	0.377272	0.326473	0.326473	0.326473	0.251171	1.032474	1.032474	1.032474	1.032474	0.251171	0.251171	0.326473	1.490274	0.326473	0.326473	0.326473	1.076574	1.076574	1.076574	0.947574	0.947574	0.947574	0.947574	0.947574	0.947574
a31a0aca94263d58df8153e43b351e00	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.315988	0.315988	0.366787	0.315988	0.315988	0.315988	0.240686	1.021989	1.021989	1.021989	1.021989	0.240686	0.240686	0.315988	1.479789	0.315988	0.315988	0.315988	1.066089	1.066089	1.066089	0.937089	0.937089	0.937089	0.937089	0.937089	0.937089
750604389c3ddd2ce06074190719ed7c	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321231	0.321231	0.37203	0.321231	0.321231	0.321231	0.245929	1.027232	1.027232	1.027232	1.027232	0.245929	0.245929	0.321231	1.485032	0.321231	0.321231	0.321231	1.071332	1.071332	1.071332	0.942332	0.942332	0.942332	0.942332	0.942332	0.942332
e9c71856c19e938977b9ecb348253749	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.322718	0.322718	0.373517	0.322718	0.322718	0.322718	0.247416	1.028719	1.028719	1.028719	1.028719	0.247416	0.247416	0.322718	1.486519	0.322718	0.322718	0.322718	1.072819	1.072819	1.072819	0.943819	0.943819	0.943819	0.943819	0.943819	0.943819
ecf734c0a9715a829acc5a74e8580767	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321306	0.321306	0.372105	0.321306	0.321306	0.321306	0.246004	1.027307	1.027307	1.027307	1.027307	0.246004	0.246004	0.321306	1.485107	0.321306	0.321306	0.321306	1.071407	1.071407	1.071407	0.942407	0.942407	0.942407	0.942407	0.942407	0.942407
f67bf318847f7f0ecdfd353f5af6cdb4	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321225	0.321225	0.372024	0.321225	0.321225	0.321225	0.245923	1.027226	1.027226	1.027226	1.027226	0.245923	0.245923	0.321225	1.485026	0.321225	0.321225	0.321225	1.071326	1.071326	1.071326	0.942326	0.942326	0.942326	0.942326	0.942326	0.942326
f80c11af4e3ce00c5c223c5c776b3b5d	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321368	0.321368	0.372167	0.321368	0.321368	0.321368	0.246066	1.027369	1.027369	1.027369	1.027369	0.246066	0.246066	0.321368	1.485169	0.321368	0.321368	0.321368	1.071469	1.071469	1.071469	0.942469	0.942469	0.942469	0.942469	0.942469	0.942469
76b59966635ab3dc17ef29496d6d19ac	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.322747	0.322747	0.373546	0.322747	0.322747	0.322747	0.247445	1.028748	1.028748	1.028748	1.028748	0.247445	0.247445	0.322747	1.486548	0.322747	0.322747	0.322747	1.072848	1.072848	1.072848	0.943848	0.943848	0.943848	0.943848	0.943848	0.943848
0eb0cc352ef510b5414c1b7370e86467	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.326569	0.326569	0.377368	0.326569	0.326569	0.326569	0.251267	1.03257	1.03257	1.03257	1.03257	0.251267	0.251267	0.326569	1.49037	0.326569	0.326569	0.326569	1.07667	1.07667	1.07667	0.94767	0.94767	0.94767	0.94767	0.94767	0.94767
6d13c472ca42dbc0493248c96be43358	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.326541	0.326541	0.37734	0.326541	0.326541	0.326541	0.251239	1.032542	1.032542	1.032542	1.032542	0.251239	0.251239	0.326541	1.490342	0.326541	0.326541	0.326541	1.076642	1.076642	1.076642	0.947642	0.947642	0.947642	0.947642	0.947642	0.947642
6a193aa22f8f8b61799ee86830921ad3	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.315998	0.315998	0.366797	0.315998	0.315998	0.315998	0.240696	1.021999	1.021999	1.021999	1.021999	0.240696	0.240696	0.315998	1.479799	0.315998	0.315998	0.315998	1.066099	1.066099	1.066099	0.937099	0.937099	0.937099	0.937099	0.937099	0.937099
67854634cb23822e32519df8060e5eff	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321363	0.321363	0.372162	0.321363	0.321363	0.321363	0.246061	1.027364	1.027364	1.027364	1.027364	0.246061	0.246061	0.321363	1.485164	0.321363	0.321363	0.321363	1.071464	1.071464	1.071464	0.942464	0.942464	0.942464	0.942464	0.942464	0.942464
5cdca1e62103019ff021e1eafaccf08e	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.32642	0.32642	0.377219	0.32642	0.32642	0.32642	0.251118	1.032421	1.032421	1.032421	1.032421	0.251118	0.251118	0.32642	1.490221	0.32642	0.32642	0.32642	1.076521	1.076521	1.076521	0.947521	0.947521	0.947521	0.947521	0.947521	0.947521
5579f9e493c2a615a6984a336f084fa6	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.312289	0.312289	0.363088	0.312289	0.312289	0.312289	0.236987	1.01829	1.01829	1.01829	1.01829	0.236987	0.236987	0.312289	1.47609	0.312289	0.312289	0.312289	1.06239	1.06239	1.06239	0.93339	0.93339	0.93339	0.93339	0.93339	0.93339
518607799ff15a52b797473b2a48fe97	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.316046	0.316046	0.366845	0.316046	0.316046	0.316046	0.240744	1.022047	1.022047	1.022047	1.022047	0.240744	0.240744	0.316046	1.479847	0.316046	0.316046	0.316046	1.066147	1.066147	1.066147	0.937147	0.937147	0.937147	0.937147	0.937147	0.937147
4f45231c331cd0794f6c618c56fa1c13	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.321204	0.321204	0.372003	0.321204	0.321204	0.321204	0.245902	1.027205	1.027205	1.027205	1.027205	0.245902	0.245902	0.321204	1.485005	0.321204	0.321204	0.321204	1.071305	1.071305	1.071305	0.942305	0.942305	0.942305	0.942305	0.942305	0.942305
3e24b66abfde3e382e20b17764de8e68	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.315994	0.315994	0.366793	0.315994	0.315994	0.315994	0.240692	1.021995	1.021995	1.021995	1.021995	0.240692	0.240692	0.315994	1.479795	0.315994	0.315994	0.315994	1.066095	1.066095	1.066095	0.937095	0.937095	0.937095	0.937095	0.937095	0.937095
33e30848eaa44a686f6079e6c458bb9b	-0.3169	0.1439	1.002	26.82	34.91	5.847	5.336e+06	59.04	 4002	1.412	47.99	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0.312298	0.312298	0.363097	0.312298	0.312298	0.312298	0.236996	1.018299	1.018299	1.018299	1.018299	0.236996	0.236996	0.312298	1.476099	0.312298	0.312298	0.312298	1.062399	1.062399	1.062399	0.933399	0.933399	0.933399	0.933399	0.933399	0.933399
